target_player,target_season,target_comp,candidate_player,candidate_season,candidate_squad,candidate_comp,archetype,similarity_score,pc1,pc2,pc3,table,target_archetype
Aaron Connolly,2020,Premier League,Moise Kean,2020,Everton,Premier League,1,0.7644,0.587380878131853,0.5679557954911303,0.2664259292231037,FW,1
Aaron Connolly,2020,Premier League,Kevin Lasagna,2020,Udinese,Serie A,1,0.7627,-0.09047250658667849,0.1128193135230191,0.4958211308221081,FW,1
Aaron Connolly,2020,Premier League,Giovanni Simeone,2020,Cagliari,Serie A,1,0.7613,-0.2423563760141576,0.32611731401669886,0.09819809658139533,FW,1
Aaron Connolly,2020,Premier League,Dani Gómez,2021,Levante,La Liga,1,0.7579,0.10867986687171083,-1.3186815470985067,0.4579658730137339,FW,1
Aaron Connolly,2020,Premier League,Borja Iglesias,2020,Betis,La Liga,1,0.7538,-0.5845174145659655,-0.673428862918243,-0.021076906307332166,FW,1
Aaron Connolly,2020,Premier League,Khouma Babacar,2020,Lecce,Serie A,1,0.7443,0.28426203403245154,-0.5168439384830918,0.7837816946934879,FW,1
Aaron Connolly,2020,Premier League,Aaron Connolly,2021,Brighton,Premier League,1,0.7314,-0.7397113919156197,0.5857313414936272,0.28005214328390693,FW,1
Aaron Connolly,2020,Premier League,Samuel Di Carmine,2021,Crotone,Serie A,1,0.7176,-0.5976583950218526,-2.318250463736291,0.5771877984496534,FW,1
Aaron Connolly,2020,Premier League,Ilija Nestorovski,2020,Udinese,Serie A,1,0.7078,1.011386804660276,-0.7577397779091939,-0.0031800490520730307,FW,1
Aaron Connolly,2020,Premier League,Josh Sargent,2020,Werder Bremen,Bundesliga,1,0.7074,0.3143878644674203,-0.41524560325756,0.13453910732805952,FW,1
Aaron Connolly,2021,Premier League,Danny Welbeck,2021,Brighton,Premier League,1,0.8037,-0.1080070017134176,1.1904114917765583,-0.8132820551540014,FW,1
Aaron Connolly,2021,Premier League,Carlos Bacca,2020,Villarreal,La Liga,1,0.7511,-0.2063638006993358,0.6568477550400189,0.19919785224169217,FW,1
Aaron Connolly,2021,Premier League,Aaron Connolly,2020,Brighton,Premier League,1,0.7314,-0.45021843287844376,-0.23179148665714422,0.16774066199458915,FW,1
Aaron Connolly,2021,Premier League,Eddie Nketiah,2021,Arsenal,Premier League,1,0.7232,0.14976588235396093,0.7388272273503276,-0.10159029888714244,FW,1
Aaron Connolly,2021,Premier League,Yoann Touzghar,2022,Troyes,Ligue 1,1,0.7209,-0.7174986431965635,-0.1773627170225609,0.0029447394805401927,FW,1
Aaron Connolly,2021,Premier League,Jean-Kévin Augustin,2020,Monaco,Ligue 1,1,0.7128,-0.27357646814670034,-0.9307078124481478,0.8989924973946088,FW,1
Aaron Connolly,2021,Premier League,Matěj Vydra,2021,Burnley,Premier League,1,0.6959,-0.39382901802514425,-0.12133593174877433,0.8777079208932683,FW,1
Aaron Connolly,2021,Premier League,Arthur,2022,Fiorentina,Serie A,1,0.6789,0.006940220622311699,0.6275086847980589,-0.3199749179001934,FW,1
Aaron Connolly,2021,Premier League,Josh Maja,2021,Bordeaux,Ligue 1,1,0.6689,0.19853334277036083,-0.20053615823121618,-0.2011165430388253,FW,1
Aaron Connolly,2021,Premier League,Moise Kean,2020,Everton,Premier League,1,0.664,0.587380878131853,0.5679557954911303,0.2664259292231037,FW,1
Aaron Leya Iseka,2020,Ligue 1,Yaya Sanogo,2020,Toulouse,Ligue 1,1,0.8051,-0.5005363798060785,-0.10726425928417882,-0.11333790653175058,FW,1
Aaron Leya Iseka,2020,Ligue 1,Enes Ünal,2020,Valladolid,La Liga,1,0.8027,0.7981488747353183,-0.1249715522412913,-0.3454314732086168,FW,1
Aaron Leya Iseka,2020,Ligue 1,Alfredo Donnarumma,2020,Brescia,Serie A,1,0.7972,0.4655095776662108,0.02955581987400535,-0.5835452195470872,FW,1
Aaron Leya Iseka,2020,Ligue 1,Sebastian Andersson,2021,Köln,Bundesliga,1,0.7927,-0.05800334286655584,0.39091393197257673,-0.29869393232513275,FW,1
Aaron Leya Iseka,2020,Ligue 1,Fábio Silva,2021,Wolves,Premier League,1,0.7899,0.14614310740557812,-0.16090825890928784,-0.21544741598283323,FW,1
Aaron Leya Iseka,2020,Ligue 1,Fabio Quagliarella,2020,Sampdoria,Serie A,1,0.78,0.9782970915462954,1.0682537617371821,-1.6999080785052278,FW,1
Aaron Leya Iseka,2020,Ligue 1,Sehrou Guirassy,2020,Amiens,Ligue 1,1,0.7765,1.399495082224405,0.44401745518585756,-1.2214659909516357,FW,1
Aaron Leya Iseka,2020,Ligue 1,Ivan Šaponjić,2021,Cádiz,La Liga,1,0.7722,0.09634468285270259,0.5096640995087682,-1.2873825959028444,FW,1
Aaron Leya Iseka,2020,Ligue 1,Krzysztof Piątek,2020,Hertha BSC,Bundesliga,1,0.7714,0.9419247523869956,1.0925647895382156,-1.8447400779971481,FW,1
Aaron Leya Iseka,2020,Ligue 1,Ernesto Torregrossa,2020,Brescia,Serie A,1,0.7571,1.2228554729160805,-0.1626675349206863,-0.06745643365521303,FW,1
Aaron Leya Iseka,2021,Ligue 1,El Bilal Touré,2020,Reims,Ligue 1,1,0.9286,0.24720283946251698,2.8548294209924734,-3.3809557812565068,FW,1
Aaron Leya Iseka,2021,Ligue 1,Krzysztof Piątek,2020,Hertha BSC,Bundesliga,1,0.9272,0.9419247523869956,1.0925647895382156,-1.8447400779971481,FW,1
Aaron Leya Iseka,2021,Ligue 1,Arkadiusz Milik,2021,Marseille,Ligue 1,1,0.8791,0.7703729618404509,1.857238462498458,-2.307758692369159,FW,1
Aaron Leya Iseka,2021,Ligue 1,Kasper Dolberg,2022,Nice,Ligue 1,1,0.8708,-0.31178842292467834,1.0081685143406247,-1.426754949012345,FW,1
Aaron Leya Iseka,2021,Ligue 1,Borja Iglesias,2021,Betis,La Liga,1,0.8606,0.26704660720758966,2.7371260678524436,-3.7630644562910938,FW,1
Aaron Leya Iseka,2021,Ligue 1,M'Bala Nzola,2021,Spezia,Serie A,1,0.8492,0.7715382044822547,1.1051640610900932,-1.8668625595268296,FW,1
Aaron Leya Iseka,2021,Ligue 1,Fabio Quagliarella,2020,Sampdoria,Serie A,1,0.8425,0.9782970915462954,1.0682537617371821,-1.6999080785052278,FW,1
Aaron Leya Iseka,2021,Ligue 1,Callum Wilson,2021,Newcastle Utd,Premier League,1,0.8367,-0.08783368152691651,1.8613482243040238,-1.490759161375177,FW,1
Aaron Leya Iseka,2021,Ligue 1,Grejohn Kyei,2023,Clermont Foot,Ligue 1,1,0.8287,0.6553251012811359,1.0206728357573667,-1.675025185221937,FW,1
Aaron Leya Iseka,2021,Ligue 1,Jamie Vardy,2021,Leicester City,Premier League,1,0.828,0.07641772295895066,2.7710415515716136,-2.3224898883264444,FW,1
Aaron Malouda,2024,Ligue 1,Remy Rees-Dottin,2025,Bournemouth,Premier League,0,0.9885,-4.741349116883356,-1.2780940361960802,1.0359564240006698,FW,0
Aaron Malouda,2024,Ligue 1,Daniel Yáñez,2025,Real Madrid,La Liga,0,0.9884,-4.743736153696574,-1.3003152972107443,1.0295739419500904,FW,0
Aaron Malouda,2024,Ligue 1,Jonathan Asp Jensen,2024,Bayern Munich,Bundesliga,0,0.9496,-3.3028466463354107,-1.6355220689912642,1.4412269057136378,FW,0
Aaron Malouda,2024,Ligue 1,Jimi Tauriainen,2024,Chelsea,Premier League,0,0.9324,-3.3330440663061722,-1.8497848876655638,1.3957631010928253,FW,0
Aaron Malouda,2024,Ligue 1,Ayanda Sishuba,2025,Rennes,Ligue 1,0,0.9251,-4.882280510675088,-1.4775723337104978,1.3037243546589288,FW,0
Aaron Malouda,2024,Ligue 1,Nuha Jatta,2024,RB Leipzig,Bundesliga,0,0.9137,-4.822175515535122,-1.5077855787334045,1.348551245705412,FW,0
Aaron Malouda,2024,Ligue 1,Tyrique George,2024,Chelsea,Premier League,0,0.8933,-4.598320674685368,-0.12495698171902347,1.4452018127743358,FW,0
Aaron Malouda,2024,Ligue 1,Bryan Fiabema,2024,Real Sociedad,La Liga,0,0.8933,-4.598320674685311,-0.12495698171899505,1.445201812774343,FW,0
Aaron Malouda,2024,Ligue 1,Taylan Harris,2024,Luton Town,Premier League,0,0.8933,-4.598320674685311,-0.12495698171899505,1.445201812774343,FW,0
Aaron Malouda,2024,Ligue 1,Siren Diao,2024,Atalanta,Serie A,0,0.8933,-4.598320674685311,-0.12495698171899505,1.445201812774343,FW,0
Aaron Malouda,2025,Ligue 1,Mihailo Ivanović,2023,Sampdoria,Serie A,0,0.9232,-4.695616465686811,-1.372293833217313,1.5847474054900879,FW,0
Aaron Malouda,2025,Ligue 1,Ayanda Sishuba,2025,Rennes,Ligue 1,0,0.9005,-4.882280510675088,-1.4775723337104978,1.3037243546589288,FW,0
Aaron Malouda,2025,Ligue 1,Nuha Jatta,2024,RB Leipzig,Bundesliga,0,0.8905,-4.822175515535122,-1.5077855787334045,1.348551245705412,FW,0
Aaron Malouda,2025,Ligue 1,Jordi Paulina,2025,Dortmund,Bundesliga,0,0.8537,-4.687107834131581,-0.17308521759747464,1.4330009868586444,FW,0
Aaron Malouda,2025,Ligue 1,Adama Bojang,2025,Reims,Ligue 1,0,0.8537,-4.687107834131581,-0.17308521759747464,1.4330009868586444,FW,0
Aaron Malouda,2025,Ligue 1,Julen Lartitegi,2025,Alavés,La Liga,0,0.8537,-4.687107834131581,-0.17308521759747464,1.4330009868586444,FW,0
Aaron Malouda,2025,Ligue 1,Abdenego Nankishi,2025,Werder Bremen,Bundesliga,0,0.8537,-4.687107834131581,-0.17308521759747464,1.4330009868586444,FW,0
Aaron Malouda,2025,Ligue 1,Joaquín Martínez Gauna,2025,Sevilla,La Liga,0,0.8537,-4.687107834131581,-0.17308521759747464,1.4330009868586444,FW,0
Aaron Malouda,2025,Ligue 1,Joaquín Panichelli,2025,Alavés,La Liga,0,0.8537,-4.687107834131581,-0.17308521759747464,1.4330009868586444,FW,0
Aaron Malouda,2025,Ligue 1,Joel Roca,2025,Girona,La Liga,0,0.8537,-4.687107834131581,-0.17308521759747464,1.4330009868586444,FW,0
Aaron Seydel,2024,Bundesliga,Mikkel Kaufmann,2024,Union Berlin,Bundesliga,1,0.8465,0.018847957534603665,-0.9793171818056692,1.111715135353645,FW,1
Aaron Seydel,2024,Bundesliga,Thomas Henry,2023,Hellas Verona,Serie A,1,0.8229,-0.76169280740163,-1.286968993191465,0.9742360456137966,FW,1
Aaron Seydel,2024,Bundesliga,William Osula,2024,Sheffield Utd,Premier League,1,0.8174,-2.008520056598371,-2.1543802767206444,2.110711010177951,FW,1
Aaron Seydel,2024,Bundesliga,Bevic Moussiti-Oko,2023,Ajaccio,Ligue 1,1,0.799,-0.3272740479118852,-1.1852291888100694,1.6273044437739728,FW,1
Aaron Seydel,2024,Bundesliga,Latasa,2023,Getafe,La Liga,1,0.7896,0.8824386748795234,-1.2681908429655948,1.141874501864013,FW,1
Aaron Seydel,2024,Bundesliga,Milan Đurić,2023,Hellas Verona,Serie A,1,0.7824,-0.08506206573360942,-2.0113917545748166,1.6756736264715748,FW,1
Aaron Seydel,2024,Bundesliga,Moritz Broschinski,2024,Bochum,Bundesliga,1,0.761,-0.7557336760386306,-1.1560454206189235,1.0577097568958642,FW,1
Aaron Seydel,2024,Bundesliga,Wilfried Kanga,2023,Hertha BSC,Bundesliga,1,0.7553,-1.2870140749062102,-0.8435652208779487,0.9409722361690775,FW,1
Aaron Seydel,2024,Bundesliga,Maxi Gómez,2024,Cádiz,La Liga,1,0.755,-0.9983111232802173,-2.199478610673637,1.4149124511881404,FW,1
Aaron Seydel,2024,Bundesliga,Lorenzo Lucca,2024,Udinese,Serie A,1,0.7433,-1.2523669417529675,-0.4491757876430711,0.5670426993576569,FW,1
Abdallah Sima,2023,Ligue 1,Florian Niederlechner,2022,Augsburg,Bundesliga,1,0.9382,-0.2815237392767642,0.6066906082714496,-0.7086980367796443,FW,1
Abdallah Sima,2023,Ligue 1,Thomas Henry,2022,Venezia,Serie A,1,0.9293,-0.49805592868906956,-0.16362538795237924,0.35051580753804856,FW,1
Abdallah Sima,2023,Ligue 1,Adolfo Gaich,2023,Hellas Verona,Serie A,1,0.9215,-0.6908982574355775,-0.5730089908402789,0.9950390972086893,FW,1
Abdallah Sima,2023,Ligue 1,Raúl Jiménez,2021,Wolves,Premier League,1,0.9118,1.5490052419428082,0.13717580848080502,-1.0326732122175741,FW,1
Abdallah Sima,2023,Ligue 1,Jamie Vardy,2022,Leicester City,Premier League,1,0.8659,-0.37919691099173747,2.444543225857231,-1.6747539571497683,FW,1
Abdallah Sima,2023,Ligue 1,Gianluca Scamacca,2021,Genoa,Serie A,1,0.8554,0.873042302323995,1.3727540399481626,-1.5664354853271156,FW,1
Abdallah Sima,2023,Ligue 1,Zlatan Ibrahimović,2022,Milan,Serie A,1,0.8537,2.4818616459376983,2.0407169234244833,-1.0053983665495636,FW,1
Abdallah Sima,2023,Ligue 1,Diego Costa,2020,Atlético Madrid,La Liga,1,0.8176,0.9607001749922119,1.2773692117116155,-1.6372045560803095,FW,1
Abdallah Sima,2023,Ligue 1,Taiwo Awoniyi,2022,Union Berlin,Bundesliga,1,0.8046,0.741506685144202,2.2584430513350355,-1.7631981412639455,FW,1
Abdallah Sima,2023,Ligue 1,Pierre-Emerick Aubameyang,2021,Arsenal,Premier League,1,0.7982,1.2421140650408802,1.264766649023855,-1.8675609935857622,FW,1
Abdellah Raihani,2023,La Liga,Federico Caia,2023,Hellas Verona,Serie A,0,1.0,-4.50953351523907,-0.07682874584050126,1.4574026386900414,FW,0
Abdellah Raihani,2023,La Liga,Aleksandar Stanković,2023,Inter,Serie A,0,1.0,-4.50953351523907,-0.07682874584050126,1.4574026386900414,FW,0
Abdellah Raihani,2023,La Liga,Maximilian Schmid,2023,Köln,Bundesliga,0,1.0,-4.50953351523907,-0.07682874584050126,1.4574026386900414,FW,0
Abdellah Raihani,2023,La Liga,Terry Ablade,2023,Fulham,Premier League,0,1.0,-4.50953351523907,-0.07682874584050126,1.4574026386900414,FW,0
Abdellah Raihani,2023,La Liga,Davide Bragantini,2023,Hellas Verona,Serie A,0,1.0,-4.50953351523907,-0.07682874584050126,1.4574026386900414,FW,0
Abdellah Raihani,2023,La Liga,Davide Merola,2023,Empoli,Serie A,0,1.0,-4.50953351523907,-0.07682874584050126,1.4574026386900414,FW,0
Abdellah Raihani,2023,La Liga,Dawda Camara,2023,Girona,La Liga,0,1.0,-4.50953351523907,-0.07682874584050126,1.4574026386900414,FW,0
Abdellah Raihani,2023,La Liga,Bonota Traoré,2023,Toulouse,Ligue 1,0,1.0,-4.50953351523907,-0.07682874584050126,1.4574026386900414,FW,0
Abdellah Raihani,2023,La Liga,Denis Cazzadori,2023,Hellas Verona,Serie A,0,1.0,-4.50953351523907,-0.07682874584050126,1.4574026386900414,FW,0
Abdellah Raihani,2023,La Liga,Bartosz Białek,2023,Wolfsburg,Bundesliga,0,1.0,-4.50953351523907,-0.07682874584050126,1.4574026386900414,FW,0
Abdellah Raihani,2024,La Liga,Christos Papadopoulos,2024,Genoa,Serie A,0,0.721,-2.6476758991621523,-2.734077538296333,1.0892462555156435,FW,0
Abdellah Raihani,2024,La Liga,Pablo Saenz,2024,Granada,La Liga,0,0.6691,-4.15037484605557,-1.0653595367644897,1.427410712800686,FW,0
Abdellah Raihani,2024,La Liga,Mihailo Ivanović,2023,Sampdoria,Serie A,0,0.6492,-4.695616465686811,-1.372293833217313,1.5847474054900879,FW,0
Abdellah Raihani,2024,La Liga,Nuha Jatta,2024,RB Leipzig,Bundesliga,0,0.6486,-4.822175515535122,-1.5077855787334045,1.348551245705412,FW,0
Abdellah Raihani,2024,La Liga,Ayanda Sishuba,2025,Rennes,Ligue 1,0,0.6391,-4.882280510675088,-1.4775723337104978,1.3037243546589288,FW,0
Abdellah Raihani,2024,La Liga,Aaron Malouda,2025,Lille,Ligue 1,0,0.6375,-4.726054176263517,-1.0910535610100567,1.657666959992227,FW,0
Abdellah Raihani,2024,La Liga,Marley Aké,2024,Udinese,Serie A,0,0.6005,-4.244745545710998,-2.1734958617334996,1.6165361905317503,FW,0
Abdellah Raihani,2024,La Liga,Darko Churlinov,2023,Stuttgart,Bundesliga,0,0.5802,-3.2300120283294973,-2.5194186080440346,1.0774152266540753,FW,0
Abdellah Raihani,2024,La Liga,Justin Njinmah,2023,Dortmund,Bundesliga,0,0.5762,-2.445840119429505,-2.1141518673584727,2.7272606270261015,FW,0
Abdellah Raihani,2024,La Liga,Omar Marmoush,2023,Wolfsburg,Bundesliga,0,0.5751,-4.214652390391677,-0.053408459012132425,1.2899441722591867,FW,0
Abdenego Nankishi,2025,Bundesliga,Adama Bojang,2025,Reims,Ligue 1,0,1.0,-4.687107834131581,-0.17308521759747464,1.4330009868586444,FW,0
Abdenego Nankishi,2025,Bundesliga,Kerim Alajbegović,2025,Leverkusen,Bundesliga,0,1.0,-4.687107834131581,-0.17308521759747464,1.4330009868586444,FW,0
Abdenego Nankishi,2025,Bundesliga,Alejo Sarco,2025,Leverkusen,Bundesliga,0,1.0,-4.687107834131581,-0.17308521759747464,1.4330009868586444,FW,0
Abdenego Nankishi,2025,Bundesliga,Samir El Mourabet,2025,Strasbourg,Ligue 1,0,1.0,-4.687107834131581,-0.17308521759747464,1.4330009868586444,FW,0
Abdenego Nankishi,2025,Bundesliga,Dawda Camara,2025,Girona,La Liga,0,1.0,-4.687107834131581,-0.17308521759747464,1.4330009868586444,FW,0
Abdenego Nankishi,2025,Bundesliga,Julen Lartitegi,2025,Alavés,La Liga,0,1.0,-4.687107834131581,-0.17308521759747464,1.4330009868586444,FW,0
Abdenego Nankishi,2025,Bundesliga,Dario Daka,2025,Lecce,Serie A,0,1.0,-4.687107834131581,-0.17308521759747464,1.4330009868586444,FW,0
Abdenego Nankishi,2025,Bundesliga,Wisdom Mike,2025,Bayern Munich,Bundesliga,0,1.0,-4.687107834131581,-0.17308521759747464,1.4330009868586444,FW,0
Abdenego Nankishi,2025,Bundesliga,Alessio Raballo,2025,Torino,Serie A,0,1.0,-4.687107834131581,-0.17308521759747464,1.4330009868586444,FW,0
Abdenego Nankishi,2025,Bundesliga,Alex Almansa,2025,Espanyol,La Liga,0,1.0,-4.687107834131581,-0.17308521759747464,1.4330009868586444,FW,0
Abdessamad Ezzalzouli,2022,La Liga,Noni Madueke,2023,Chelsea,Premier League,4,0.7464,3.420546702538104,-1.2467792756674783,0.9270569902313817,FW,4
Abdessamad Ezzalzouli,2022,La Liga,Alejandro Garnacho,2024,Manchester Utd,Premier League,1,0.7452,2.3385086753364135,-0.221493894055385,0.9670316226215689,FW,4
Abdessamad Ezzalzouli,2022,La Liga,Samuel Bamba,2024,Dortmund,Bundesliga,4,0.7423,4.3968680796589865,-0.25238043003889743,1.5935892508394076,FW,4
Abdessamad Ezzalzouli,2022,La Liga,Jordan Ayew,2022,Crystal Palace,Premier League,4,0.742,2.4991877197998917,-1.4822485101293381,-0.2627701463729011,FW,4
Abdessamad Ezzalzouli,2022,La Liga,Riccardo Sottil,2023,Fiorentina,Serie A,4,0.735,2.8016252438740423,-0.9921954631104484,0.25026330506733174,FW,4
Abdessamad Ezzalzouli,2022,La Liga,Matteo Cancellieri,2023,Lazio,Serie A,4,0.7315,2.4389772319096323,-1.7169647065996259,1.4540289621160696,FW,4
Abdessamad Ezzalzouli,2022,La Liga,Kaoru Mitoma,2024,Brighton,Premier League,4,0.7242,3.382602207027844,-0.13016301904579564,0.5927453669657652,FW,4
Abdessamad Ezzalzouli,2022,La Liga,Allan Saint-Maximin,2023,Newcastle Utd,Premier League,4,0.7157,3.6605585019683247,-0.4093834915518926,0.20868993532400992,FW,4
Abdessamad Ezzalzouli,2022,La Liga,Adu Ares,2024,Athletic Club,La Liga,4,0.7113,2.4784006528513487,-2.8325939264672257,0.5785181902218746,FW,4
Abdessamad Ezzalzouli,2022,La Liga,Daniel James,2020,Manchester Utd,Premier League,4,0.7067,2.587667946388734,-0.7146796485973681,-0.3577709518329151,FW,4
Abdoulie Ceesay,2025,Bundesliga,Rareș-Cătălin Burnete,2025,Lecce,Serie A,0,0.8042,-2.6613548866344843,-2.709009429781119,1.7735128771121147,FW,0
Abdoulie Ceesay,2025,Bundesliga,Aleksander Buksa,2022,Genoa,Serie A,1,0.7808,-1.2580950595557,-1.8997937564517855,1.2215639456768947,FW,0
Abdoulie Ceesay,2025,Bundesliga,Etienne Eto'o,2025,Rayo Vallecano,La Liga,0,0.7638,-4.623675225569144,-1.72712434205485,2.05253445777139,FW,0
Abdoulie Ceesay,2025,Bundesliga,Sonny Perkins,2022,West Ham,Premier League,0,0.6978,-4.467527189218629,-1.1691392120002462,2.697419690480846,FW,0
Abdoulie Ceesay,2025,Bundesliga,Andy Delort,2025,Montpellier,Ligue 1,0,0.6788,-3.5239588353293243,-2.027934280155094,2.1493922759038107,FW,0
Abdoulie Ceesay,2025,Bundesliga,Ivan Prtajin,2025,Union Berlin,Bundesliga,0,0.6722,-3.2001189207511516,-1.5494145734405294,2.29420013513376,FW,0
Abdoulie Ceesay,2025,Bundesliga,Jay Stansfield,2023,Fulham,Premier League,1,0.6485,-0.4471236507984315,-1.624391767851776,2.336842003174443,FW,0
Abdoulie Ceesay,2025,Bundesliga,Álvaro Rodríguez,2025,Getafe,La Liga,0,0.6192,-2.6675025137096213,-1.3838868537580424,0.6456093963289042,FW,0
Abdoulie Ceesay,2025,Bundesliga,Jake Evans,2025,Leicester City,Premier League,0,0.6181,-3.381993153767837,-1.7144793263125706,0.09959711301760521,FW,0
Abdoulie Ceesay,2025,Bundesliga,Oliver Burke,2025,Werder Bremen,Bundesliga,1,0.6168,-2.100487542037172,0.5357636164954727,-0.1995290098090443,FW,0
Abdul Fatawu Issahaku,2025,Premier League,Lucas Ocampos,2025,Sevilla,La Liga,4,0.7702,3.544920217155834,-2.611320183935561,-0.6008720307467996,FW,1
Abdul Fatawu Issahaku,2025,Premier League,Wahbi Khazri,2024,Montpellier,Ligue 1,1,0.7574,1.6518473238458,-1.2895759333701164,-0.5071447283903083,FW,1
Abdul Fatawu Issahaku,2025,Premier League,Jaidon Anthony,2024,Bournemouth,Premier League,1,0.7495,0.6054618277407826,-3.505408044782854,0.3407769988241327,FW,1
Abdul Fatawu Issahaku,2025,Premier League,Roger Martí,2024,Cádiz,La Liga,1,0.7461,-0.1975475136396767,-1.4848664330630328,0.6613292992796715,FW,1
Abdul Fatawu Issahaku,2025,Premier League,Jesper Lindstrøm,2025,Everton,Premier League,1,0.7454,-0.14080081324715366,-1.72796797194178,-1.7839891418997595,FW,1
Abdul Fatawu Issahaku,2025,Premier League,Armand Lauriente,2024,Sassuolo,Serie A,4,0.739,2.0758782379185448,-1.9126757792462286,-0.2667757881779238,FW,1
Abdul Fatawu Issahaku,2025,Premier League,Luca D'Andrea,2023,Sassuolo,Serie A,1,0.7287,1.2888208901998723,-1.8057148703843637,0.4122020287855932,FW,1
Abdul Fatawu Issahaku,2025,Premier League,Luiz Henrique,2023,Betis,La Liga,1,0.7187,1.4976571940519534,-1.9758521592221712,0.6149647631608026,FW,1
Abdul Fatawu Issahaku,2025,Premier League,Divock Origi,2024,Nott'ham Forest,Premier League,1,0.7181,0.39794346138668857,-1.4115526311786795,1.1895311184761397,FW,1
Abdul Fatawu Issahaku,2025,Premier League,Ibrahim Salah,2025,Brest,Ligue 1,1,0.7178,-0.3034587897886638,-1.510026725095301,-0.015702431590405297,FW,1
Abdul Majeed Waris,2020,Ligue 1,Yann Gboho,2020,Rennes,Ligue 1,1,0.9013,1.2172069903958516,0.5666145143311212,-1.0604900765230383,FW,1
Abdul Majeed Waris,2020,Ligue 1,Danny Ings,2020,Southampton,Premier League,1,0.7216,0.7657100180864234,1.9067809367872002,-1.2676920763621524,FW,1
Abdul Majeed Waris,2020,Ligue 1,Lys Mousset,2020,Sheffield Utd,Premier League,1,0.7082,0.39355833808190255,0.9062864922832858,0.08087368134324535,FW,1
Abdul Majeed Waris,2020,Ligue 1,Divock Origi,2020,Liverpool,Premier League,1,0.7071,2.2350845680626605,1.1564128359234331,-1.6166913302278978,FW,1
Abdul Majeed Waris,2020,Ligue 1,Sergio Córdova,2020,Augsburg,Bundesliga,1,0.7056,0.14357215801172174,1.668051449961908,-1.1374569588822752,FW,1
Abdul Majeed Waris,2020,Ligue 1,Joshua Zirkzee,2020,Bayern Munich,Bundesliga,1,0.7013,0.9180194275890301,3.829794970233607,-1.8431187359794379,FW,1
Abdul Majeed Waris,2020,Ligue 1,Kévin Gameiro,2020,Valencia,La Liga,1,0.6951,0.5759283295404316,0.7943429431049225,-0.8036568726270588,FW,1
Abdul Majeed Waris,2020,Ligue 1,Paco Alcácer,2020,Dortmund,Bundesliga,1,0.682,-0.1664365909339267,2.824549808735185,-1.3950253494868363,FW,1
Abdul Majeed Waris,2020,Ligue 1,Eldor Shomurodov,2021,Genoa,Serie A,1,0.6794,0.7425743573016348,0.08855802631650533,-0.032114755029788,FW,1
Abdul Majeed Waris,2020,Ligue 1,Ibrahima Koné,2022,Lorient,Ligue 1,1,0.6659,-0.23668612470149242,1.3998328895861505,-0.9677373865083112,FW,1
Abdón Prats,2020,La Liga,Júlio Tavares,2020,Dijon,Ligue 1,1,0.7949,0.7060722991866442,-0.227856621185893,-0.4141217303366176,FW,1
Abdón Prats,2020,La Liga,Yaya Sanogo,2020,Toulouse,Ligue 1,1,0.7567,-0.5005363798060785,-0.10726425928417882,-0.11333790653175058,FW,1
Abdón Prats,2020,La Liga,Kike,2022,Osasuna,La Liga,1,0.7502,0.8261842889333479,-0.18589355784087047,-0.4791793581056787,FW,1
Abdón Prats,2020,La Liga,Andrea Pinamonti,2020,Genoa,Serie A,1,0.7415,0.46701182479350223,-0.9503510035991809,0.039706281994657644,FW,1
Abdón Prats,2020,La Liga,Davie Selke,2021,Werder Bremen,Bundesliga,1,0.7369,0.45914603578626156,0.17639375037974503,-0.22471177758335514,FW,1
Abdón Prats,2020,La Liga,Sergi Guardiola,2021,Valladolid,La Liga,1,0.7338,0.8673771817434215,-1.2871050787618827,0.22533128507421907,FW,1
Abdón Prats,2020,La Liga,Jay Rodriguez,2020,Burnley,Premier League,1,0.7161,0.5547352305135291,0.3609014942144455,-0.5326496261818932,FW,1
Abdón Prats,2020,La Liga,Fabian Klos,2021,Arminia,Bundesliga,1,0.6994,0.4740221500092616,-1.075801907200102,0.46279658432949944,FW,1
Abdón Prats,2020,La Liga,Ashley Barnes,2021,Burnley,Premier League,1,0.6933,0.07510048919345991,-0.6062219216422591,-0.02865544368353312,FW,1
Abdón Prats,2020,La Liga,Enes Ünal,2020,Valladolid,La Liga,1,0.6923,0.7981488747353183,-0.1249715522412913,-0.3454314732086168,FW,1
Abdón Prats,2022,La Liga,Guido Carrillo,2021,Elche,La Liga,1,0.7422,0.465123434440585,-0.9139674629969221,0.0448296231689298,FW,1
Abdón Prats,2022,La Liga,Santi Mina,2022,Celta Vigo,La Liga,1,0.7096,0.3478087617505139,-0.40239985220397045,-0.010377934508959186,FW,1
Abdón Prats,2022,La Liga,Maxi Gómez,2020,Valencia,La Liga,1,0.6645,-0.3434436573007531,0.5991810881775876,-1.1955847681238367,FW,1
Abdón Prats,2022,La Liga,Lucas Boyé,2022,Elche,La Liga,1,0.6583,0.9046751549211933,-0.7855950647601446,0.2334167803788425,FW,1
Abdón Prats,2022,La Liga,Yoane Wissa,2022,Brentford,Premier League,1,0.6527,-0.11786150028387965,0.21172292925734837,-0.7217924696379221,FW,1
Abdón Prats,2022,La Liga,Dion Drena Beljo,2023,Augsburg,Bundesliga,1,0.6437,-0.690301550999493,-0.7294071103552966,-0.10833531915902128,FW,1
