team_url,country,start_year
https://www.transfermarkt.com/fc-southampton/startseite/verein/180/saison_id/2021,England,2021
https://www.transfermarkt.com/fc-brentford/startseite/verein/1148/saison_id/2021,England,2021
https://www.transfermarkt.com/crystal-palace/startseite/verein/873/saison_id/2021,England,2021
https://www.transfermarkt.com/norwich-city/startseite/verein/1123/saison_id/2021,England,2021
https://www.transfermarkt.com/fc-watford/startseite/verein/1010/saison_id/2021,England,2021
https://www.transfermarkt.com/fc-burnley/startseite/verein/1132/saison_id/2021,England,2021
https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2022,England,2022
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2022,England,2022
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2022,England,2022
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2022,England,2022
https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2022,England,2022
https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2022,England,2022
https://www.transfermarkt.com/newcastle-united/startseite/verein/762/saison_id/2022,England,2022
https://www.transfermarkt.com/brighton-amp-hove-albion/startseite/verein/1237/saison_id/2022,England,2022
https://www.transfermarkt.com/aston-villa/startseite/verein/405/saison_id/2022,England,2022
https://www.transfermarkt.com/wolverhampton-wanderers/startseite/verein/543/saison_id/2022,England,2022
https://www.transfermarkt.com/leicester-city/startseite/verein/1003/saison_id/2022,England,2022
https://www.transfermarkt.com/west-ham-united/startseite/verein/379/saison_id/2022,England,2022
https://www.transfermarkt.com/fc-southampton/startseite/verein/180/saison_id/2022,England,2022
https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2022,England,2022
https://www.transfermarkt.com/nottingham-forest/startseite/verein/703/saison_id/2022,England,2022
https://www.transfermarkt.com/fc-brentford/startseite/verein/1148/saison_id/2022,England,2022
https://www.transfermarkt.com/leeds-united/startseite/verein/399/saison_id/2022,England,2022
https://www.transfermarkt.com/crystal-palace/startseite/verein/873/saison_id/2022,England,2022
https://www.transfermarkt.com/fc-fulham/startseite/verein/931/saison_id/2022,England,2022
https://www.transfermarkt.com/afc-bournemouth/startseite/verein/989/saison_id/2022,England,2022
https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2023,England,2023
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2023,England,2023
