player,season_end_year,squad,comp,archetype,archetype_name,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,table
Abdel Abqar,2024,Alavés,La Liga,2,Defender: Distribution + Progression,-1.1448535288155597,-1.3585457279470603,-1.107036906213807,1.1159455372013554,1.368859825221307,0.8972468951571386,0.735407018167507,0.664939407172966,-0.21353716200832196,-0.3064890081422931,DF
Abdel Abqar,2025,Alavés,La Liga,2,Defender: Distribution + Progression,-2.563024130831991,-0.7518545971856412,1.0963160031392363,1.879523784322373,2.053222355110165,1.012126515061965,0.06490392459534178,0.8678990140242888,-0.7587449907426844,-0.5392367096464028,DF
Abdel Jalil Medioub,2022,Bordeaux,Ligue 1,4,Defender: Possession Control + Distribution,-0.10759654622535209,-2.083002242088071,-1.3001484708452153,0.9411449423489557,-0.644410952078033,0.8973812993631043,0.48613752438996016,0.27206740126405293,-0.2630595822773216,-0.22855597994471566,DF
Abdelhamid Ait Boudlal,2025,Rennes,Ligue 1,3,Defender: Distribution,-7.5245051797814995,1.0650775539655655,0.8450210995583802,-0.04904980175103901,-0.18777087399007542,-1.0658594753391526,1.34584068282129,-0.7101643947513594,0.9254122932135829,-0.032845610151923665,DF
Abdelkabir Abqar,2021,Alavés,La Liga,3,Defender: Distribution,-7.148754992593183,0.9095419729527237,-0.6820211473711879,-1.189224932994648,-2.4423041181646568,-0.7117888482596015,-0.10613651411597402,-0.3043608198410084,0.3020264571931648,0.13536213334036518,DF
Abdelkabir Abqar,2022,Alavés,La Liga,3,Defender: Distribution,-7.242692539390276,0.9484258682059306,-0.30026058563873903,-0.9041811501837174,-1.878670807121125,-0.8003065050295106,0.2568577851183136,-0.40581171356859613,0.45787291619831194,0.09331019746730362,DF
Abdou Diallo,2020,Paris S-G,Ligue 1,4,Defender: Possession Control + Distribution,4.916108402197466,-3.2969589325914797,2.1717949798003247,-1.5486102623342504,-2.605752468954506,-0.8759427033607494,-1.7424534186028495,-0.6508430254531845,0.14305104216060727,0.42142979081974374,DF
Abdou Diallo,2021,Paris S-G,Ligue 1,4,Defender: Possession Control + Distribution,3.825516547250885,-2.91753169351054,2.058533022369488,-0.8155553269599523,-2.2043399005110587,-1.231354423431327,-1.3949629699128536,-0.23580622250807437,0.39666223357977515,0.35481743338091576,DF
Abdou Diallo,2022,Paris S-G,Ligue 1,4,Defender: Possession Control + Distribution,4.119940511792805,-1.0112409167323761,1.4856478789586163,-0.4029661860025726,-0.8348859285079016,-1.581997218309965,-1.1301116166757765,-0.37133440717880717,0.026677624165756697,0.4185286244058659,DF
Abdoul Bane,2021,Parma,Serie A,3,Defender: Distribution,-7.148754992593183,0.9095419729527237,-0.6820211473711879,-1.189224932994648,-2.4423041181646568,-0.7117888482596015,-0.10613651411597402,-0.3043608198410084,0.3020264571931648,0.13536213334036518,DF
Abdoul Coulibaly,2025,Werder Bremen,Bundesliga,3,Defender: Distribution,-7.5245051797814995,1.0650775539655655,0.8450210995583802,-0.04904980175103901,-0.18777087399007542,-1.0658594753391526,1.34584068282129,-0.7101643947513594,0.9254122932135829,-0.032845610151923665,DF
Abdoul Koné,2024,Reims,Ligue 1,0,Defender: Possession Control + Distribution,0.8585325292340258,1.9182920075070484,-1.458186602845558,-0.7245575844160612,2.3910745164623677,-0.7522369123408907,0.44862160290654174,1.0808123815760382,0.017276005786925452,0.9423534740994199,DF
Abdoul Koné,2025,Reims,Ligue 1,2,Defender: Distribution + Progression,-1.4407243726512604,0.7160538678777044,-0.31985120903607367,1.4352906049795138,3.1263489829866558,-0.9750502293507566,0.9074351228970272,0.8791293983140633,-0.016930933094783995,-0.5944765594013148,DF
Abdoulay Diaby,2021,Getafe,La Liga,0,Defender: Possession Control + Distribution,6.527458456983339,11.988936523806373,-0.2920999080618003,-11.34700957631037,1.981856071437278,5.941424337626756,4.603758419168798,-4.022113758526785,-1.1948162689080277,-3.2466363646428675,DF
Abdoulaye Bakayoko,2021,Saint-Étienne,Ligue 1,3,Defender: Distribution,-7.148754992593183,0.9095419729527237,-0.6820211473711879,-1.189224932994648,-2.4423041181646568,-0.7117888482596015,-0.10613651411597402,-0.3043608198410084,0.3020264571931648,0.13536213334036518,DF
