player,season_end_year,age,position_group_model,comp,target_market_value,predicted_log_value,expected_market_value_raw,undervaluation_raw
Felipe Anderson,2022,28.0,FW,Serie A,13000000.0,16.007867060334853,8956292.794165464,-4043707.205834536
Giuseppe Pezzella,2022,23.0,DF,Serie A,5000000.0,13.768892563838168,954450.9342035898,-4045549.06579641
Salif SanÃ©,2020,28.0,DF,Bundesliga,9500000.0,15.511754209087211,5453422.9064071635,-4046577.0935928365
Stephan El Shaarawy,2025,31.0,DF,Serie A,5000000.0,13.763052620850468,948893.2334465317,-4051106.766553468
Leonardo Pavoletti,2020,30.0,FW,Serie A,4800000.0,13.521579124876235,745326.5945028332,-4054673.405497167
Lucas HÃ¶ler,2022,27.0,FW,Bundesliga,6500000.0,14.7089664252882,2443558.694446619,-4056441.305553381
Ãscar RodrÃ­guez Arnaiz,2023,24.0,MF,La Liga,8000000.0,15.186837905722191,3940576.7426799797,-4059423.2573200203
BafodÃ© DiakitÃ©,2020,18.0,DF,Ligue 1,7200000.0,14.959864155788742,3140409.732280394,-4059590.267719606
Ryan Bertrand,2020,29.0,DF,Premier League,10500000.0,15.678001813009601,6439758.888619489,-4060241.111380511
Marvin Pieringer,2025,25.0,FW,Bundesliga,5000000.0,13.752354428133899,938795.8880473473,-4061204.1119526527
ClÃ©ment Lenglet,2022,26.0,DF,La Liga,12000000.0,15.88631803687934,7931223.829698606,-4068776.1703013936
Jens Cajuste,2022,21.0,MF,Ligue 1,5000000.0,13.743929099913204,930919.4435412248,-4069080.556458775
Brian OlivÃ¡n,2023,28.0,DF,La Liga,6000000.0,14.473020302376401,1929979.201187546,-4070020.798812454
Maxime EstÃ¨ve,2023,20.0,DF,Ligue 1,7000000.0,14.889993468440093,2928477.2235444607,-4071522.7764555393
Gylfi SigurÃ°sson,2020,29.0,MF,Premier League,18000000.0,16.449410817052865,13927985.860647202,-4072014.1393527985
Kasper Dolberg,2022,23.0,FW,Ligue 1,17000000.0,16.37457239267683,12923686.07174943,-4076313.92825057
Pavel KadeÅÃ¡bek,2022,29.0,DF,Bundesliga,5000000.0,13.735686108902181,923277.4145522341,-4076722.585447766
Predrag RajkoviÄ,2022,25.0,GK,Ligue 1,9000000.0,15.40920255333447,4921886.008918307,-4078113.991081693
Ludwig Augustinsson,2022,27.0,DF,La Liga,5000000.0,13.732778634689387,920596.9050151584,-4079403.0949848415
